date	ABW	AND	AFG	AGO	ALB	ARB	ARE	ARG	ARM	ASM	ATG	AUS	AUT	AZE	BDI	BEL	BEN	BFA	BGD	BGR	BHR	BHS	BIH	BLR	BLZ	BMU	BOL	BRA	BRB	BRN	BTN	BWA	CAF	CAN	CEB	CHE	CHI	CHL	CHN	CIV	CMR	COG	COL	COM	CPV	CRI	CSS	CUB	CUW	CYM	CYP	CZE	DEU	DJI	DMA	DNK	DOM	DZA	EAP	EAS	ECA	ECS	ECU	EGY	EMU	ERI	ESP	EST	ETH	EUU	FCS	FIN	FJI	FRA	FRO	FSM	GAB	GBR	GEO	GHA	GIN	GMB	GNB	GNQ	GRC	GRD	GRL	GTM	GUM	GUY	HIC	HKG	HND	HPC	HRV	HTI	HUN	IDN	IMN	IND	INX	IRL	IRN	IRQ	ISL	ISR	ITA	JAM	JOR	JPN	KAZ	KEN	KGZ	KHM	KIR	KNA	KOR	KSV	KWT	LAC	LAO	LBN	LBR	LBY	LCA	LCN	LDC	LIC	LIE	LKA	LMC	LMY	LSO	LTU	LUX	LVA	MAC	MAF	MAR	MCO	MDA	MDG	MDV	MEA	MEX	MHL	MIC	MKD	MLI	MLT	MMR	MNA	MNE	MNG	MNP	MOZ	MRT	MUS	MWI	MYS	NAC	NAM	NCL	NER	NGA	NIC	NLD	NOC	NOR	NPL	NZL	OEC	OED	OMN	OSS	PAK	PAN	PER	PHL	PLW	PNG	POL	PRI	PRK	PRT	PRY	PSS	PYF	QAT	ROU	RUS	RWA	SAS	SAU	SDN	SEN	SGP	SLB	SLE	SLV	SMR	SOM	SRB	SSA	SSD	SSF	SST	STP	SUR	SVK	SVN	SWE	SWZ	SXM	SYC	SYR	TCA	TCD	TGO	THA	TJK	TKM	TLS	TON	TTO	TUN	TUR	TUV	TZA	UGA	UKR	UMC	URY	USA	UZB	VCT	VEN	VIR	VNM	VUT	PSE	WLD	WSM	YEM	ZAF	COD	ZMB	ZWE
1/1/1975	30660	26792	1709143	1226370	786668	59030226	423949	21106169	1797424	21657	23696	11937005	4952131	2954909	129614	9259701	714719	390629	7007870	5019834	226616	132250	1242637	4741013	66858	53000	2069525	65914293	95018	99686	27499	97690	644976	17548557	55905407	3636410	43213	8168284	159452730	2129175	2112454	673363	14492482	54437	58383	867258	1871365	6061747	119543	12238	307185	7032685	57085531	150520	30762	4156474	2353056	6738779	241860798	364899311	94315322	482453544	2960069	16720893	203468964	278517	24718725	966085	3080984	306653767	45454292	3195817	211730	39564232	12291	16328	279191	43677888	2170431	2954240	850802	127277	124168	65302	6055755	30107	36897	2290455	78074	221806	741873874	4001832	997894	44007103	2036988	1048838	6559474	25251978	31935	132621821		1710683	14973247	7171881	188920	2993516	36393136	885982	1043465	84756490	7231119	1741613	1257236	338103	16333	15509	16946391		939593	153137322	337734	1725148	494818	1646053	27662	197395007	50243736	37294988	4294	2629426	323687079	782407709	124355	1838525	277458	1575779	242978		6733689	25201	1177577	1237424	23609	73665176	38202909	15510	745112721	911764	1052981	273015	7329853	63990750	173605	719939	12270	995030	273298	387512	405006	4635632	176672151	214195	73094	590480	12573275	1363051	8634800	144861049	2732467	643041	2552005	597012825	651511473	337055	2130421	17593548	855815	9360480	14684548	7508	335196	18803602	1879334	9227778	3708226	1087946	350165	76088	146107	9120255	89145034	174279	162255957	4334575	2287527	1651122	2262600	17652	766960	1721638	14105	989566		66847560	353100	66940437	4351951	26136	194921	2192168	760012	6777603	72415		27575	3408414	3474	636472	552643	10057938	1212779	1198437	96552	17967	115026	2670163	16295739	1980	1781160	762226	28469884	421425642	2359996	159070594	5464752	31768	10125758	70730	9020995	13379		1524281583	31778	1008498	11896394	5913596	1740767	1226221
1/1/1976	30617	28089	1800112	1294714	809052	61734114	497037	21543400	1851325	22058	23933	12068380	4944146	3015863	137730	9288043	772108	418353	7804261	5126058	241851	136282	1287421	4877627	67589	53200	2131079	68583915	96102	103006	29991	108483	671551	17756796	57137006	3612091	42873	8359642	162497601	2323462	2282625	708354	15007920	57357	59683	897129	1913858	6205492	120253	13020	325890	7191239	56885943	169484	31590	4189964	2471750	6961530	248243647	373317162	96642952	488897564	3106957	17234771	205061754	290170	25240626	980438	3196459	309419083	47529805	3243412	218083	39813654	12626	16724	300656	43757644	2206460	3034105	888090	135138	127648	62840	6195478	29841	37089	2361615	82541	225873	751526730	4069679	1046490	46373608	2088738	1070225	6640071	26605143	32064	137905348		1747737	15744750	7530312	191538	3075582	36687131	907945	1087939	85642808	7353713	1889876	1287423	358199	16941	15541	17823527		1012227	159086471	350688	1776942	524777	1755903	28320	204445928	53181780	38995969	4382	2652868	336777263	810112932	132086	1894509	280890	1601843	241083		7013662	25521	1217773	1306830	26143	76980239	39758119	15974	771116963	933789	1098436	274435	7510010	66654052	180760	751018	12560	1090756	300484	391829	437205	4853261	178421118	222116	74870	639622	13219521	1412573	8746238	148270673	2764638	688735	2582586	603256057	659891356	371337	2237857	18361456	883530	9711282	15250785	7545	350867	19215135	1937017	9384245	3852629	1130840	360250	79175	154619	9340263	90810675	188178	169268914	4699099	2394030	1729547	2293300	18602	794906	1781187	14699	1096771		70216896	361619	70308737	4511965	27168	202597	2266922	791790	6808217	80187		29001	3550683	3594	687305	573430	10571205	1238347	1229359	97287	18179	115632	2766889	16877180	2058	1968821	792929	28968136	434339700	2381294	160611122	5687793	32613	10509894	73236	9281030	14031		1561639662	32113	1061187	12171388	6140782	1852129	1297482
1/1/1977	30495	29302	1891495	1367341	832109	64565607	579045	21974572	1904558	22441	24141	12196605	4946802	3076140	146822	9319769	833799	457588	8704877	5232150	259067	140478	1331998	5019081	68295	53400	2221487	71325329	97165	106307	32671	120491	693606	17976212	58349005	3596286	42465	8550316	165293316	2531877	2412875	744513	15539189	60648	61181	928261	1955944	6339810	120788	13840	345030	7343835	56801863	192053	32519	4217587	2593475	7240239	254440774	381587404	98932513	495259382	3258748	17689456	206628595	302318	25780183	995091	3304271	312129135	49702067	3289888	223264	40015297	12976	17249	323326	43833733	2241969	3107101	926468	143331	131189	60804	6321574	29497	37033	2433835	86737	230152	761339465	4145727	1097920	48840528	2134255	1092801	6715287	28010966	32597	143368899		1782727	16526315	7900771	193688	3159569	36955192	928789	1135197	86538157	7470406	2050077	1317380	374536	17570	15550	18743336		1085803	165173012	362752	1818076	556125	1869026	29030	211635326	56334247	40776812	4474	2676725	350281344	838246994	136260	1950350	283399	1627400	239266		7307127	25809	1256838	1380148	28868	80395375	41314450	16401	797470182	957557	1146704	275536	7692731	69369245	188153	782715	12750	1196128	328356	396239	472397	5078175	180286290	229931	76516	692631	13913913	1463618	8841770	151734955	2795553	737708	2593760	609604510	668355831	409583	2347116	19173839	911555	10073504	15834158	7543	366976	19625330	1991958	9515661	3931481	1175794	369666	82169	162419	9560064	92479950	203307	176615082	5095108	2506617	1791557	2325300	19927	824242	1840829	15351	1236031		73716368	370299	73807600	4672726	28303	210660	2343045	822198	6838299	86663		30428	3697740	3708	740883	594659	11095119	1263283	1260319	96577	18514	116203	2872933	17436871	2137	2173711	825549	29453784	447188838	2406113	162256678	5912382	33465	10905100	71887	9544985	14707		1599586459	32354	1120312	12445771	6379936	1969365	1371821
1/1/1978	30355	30499	1977829	1445420	854618	67541720	664472	22405665	1957306	22861	24295	12330794	4943554	3136421	156911	9348049	900266	500783	9717811	5317153	277116	144844	1377162	5167027	69062	53600	2324286	74143582	98199	109543	35547	133778	717190	18167130	59529230	3593029	42030	8741156	171153535	2755319	2550799	782069	16087083	64223	62896	960758	1998363	6465748	120361	14663	364357	7491275	56796181	216270	33493	4245152	2718598	7611662	263796372	393001911	101232342	501709635	3415784	18111009	208274775	315023	26373797	1009340	3412154	314899623	51932901	3336370	228317	40188949	13152	17880	347263	43925435	2275678	3180278	967429	152019	134844	59606	6449432	29195	37075	2507653	90697	234249	771352222	4238137	1152100	51425570	2190570	1116600	6782725	29477937	33104	149029915		1819520	17344796	8252794	195917	3241222	37198851	949556	1185359	87391419	7584615	2223782	1346753	389485	18220	15543	19679806		1160265	171388841	374730	1852040	589526	1986253	29781	218969027	59697024	42614313	4567	2704330	364332750	870332396	140636	2005471	285895	1652200	238322		7614735	26086	1296267	1457146	31215	83971615	42873072	16823	827718083	982218	1198250	278444	7879187	72198802	195725	815218	13028	1311321	356762	399416	501507	5312429	182225810	237721	77895	734083	14649008	1515915	8939836	155293203	2825403	790133	2597744	616059019	676942979	451973	2460075	20034495	939976	10445619	16436761	7532	383714	20007316	2044764	9633047	4012458	1223150	379197	84554	171155	9801109	94157479	219800	184321275	5528166	2625101	1854850	2353600	21329	854964	1900220	16035	1388481		77394764	379492	77485345	4837635	29495	219036	2419732	852339	6864113	93233		30975	3851154	3828	797896	617270	11631127	1288140	1291358	95213	18929	116785	2986960	18010888	2219	2397994	859874	29930299	463385333	2433531	164005080	6140771	34325	11311050	75147	9811931	15401		1641684618	32547	1185770	12726720	6627965	2092999	1450808
1/1/1979	30281	31775	2050274	1530294	876974	70632421	746572	22844167	2004510	23395	24368	12456060	4935890	3195385	167911	9375266	965273	548277	10843238	5402887	294428	149345	1423944	5309728	70000	53800	2430642	77036096	99197	112658	38592	148336	742671	18358996	60602921	3596663	41627	8933096	180399661	2897042	2696729	821244	16651220	67920	64814	994598	2042145	6584612	120434	15447	383378	7633521	56865826	239214	34416	4269868	2847046	8004279	276658233	408042223	103481445	507812397	3578063	18554697	209831045	328370	26845074	1020447	3530921	317520572	54074243	3381500	233818	40361659	13280	18574	372401	44054299	2310615	3264197	1012801	161415	139648	59729	6575885	29096	37567	2583627	94449	237669	781364444	4493175	1208803	53888739	2242990	1141808	6839204	31006079	33496	154913681		1855360	18237562	8598020	198545	3339820	37418639	971924	1238174	88197927	7712618	2412014	1373807	407638	18744	15531	20636698		1235555	177722640	387699	1884341	625841	2108651	30548	226436761	63131330	44384391	4653	2737813	378867360	906484284	145133	2050971	288518	1671120	239208		7936404	26391	1334282	1537218	33120	87760487	44434814	17287	862099893	1006329	1252707	281309	8069404	75176565	203371	847642	13655	1435315	387238	404358	529279	5558155	184260327	245640	78999	767327	15411023	1569111	9045559	158886266	2854061	846481	2590668	622478178	685517641	498475	2580427	20945883	968767	10825075	17060794	7551	401188	20341874	2096577	9752241	4094541	1273100	389330	86993	183098	10019804	95659612	231339	192409082	6004665	2748939	1921124	2383500	22814	887014	1958984	16710	1526528		81036319	389518	81127451	5011902	30676	227433	2497145	882958	6885080	100233		31403	4012494	3967	822036	642423	12179518	1314523	1320387	94424	19323	117430	3106105	18604649	2307	2561075	895790	30387889	483232533	2461878	165847531	6340824	35188	11726344	76059	10081065	16175		1687848728	32737	1256624	13025604	6880813	2223331	1536519
1/1/1980	30332	33201	2071682	1623174	902120	73846150	820650	23296128	2045105	24125	24337	12599859	4936650	3253169	179051	9403844	1016471	600751	12083394	5503013	309879	153997	1473160	5448102	71173	54670	2540516	80001713	99825	115622	41801	164185	770327	18607802	61618952	3607371	41296	9127115	189947471	3044119	2851222	862234	17231064	71622	67167	1029768	2087040	6698346	121052	16164	401744	7745353	57028530	258796	35216	4289152	2979052	8420031	290195619	423661091	105728995	513667225	3745820	19021018	211390661	342417	27251499	1029784	3668481	320112276	56211684	3428217	239930	40554832	13413	19296	398722	44195960	2345408	3366235	1064314	171726	149622	61487	6686402	29301	38213	2662438	97626	239823	791049423	4631623	1267825	56387133	2296799	1168543	6875576	32601271	33716	161046127		1888405	19215400	8945817	201355	3435249	37607540	996943	1309232	88958689	7860836	2535028	1397293	664971	19157	15503	21623805		1312093	184167366	402587	1919372	665546	2236913	31313	234066385	66939983	46397991	4727	2769339	393957859	944061235	149698	2087446	291473	1685226	242589		8271631	26746	1371543	1620205	35218	91782094	45993475	17828	897663244	1028847	1310539	284300	8263659	78342314	211001	880006	14795	1567366	419894	409127	557772	5816257	186213643	253859	80425	801627	16191472	1622940	9161288	162251218	2882201	906955	2597030	628798205	694013635	549044	2710496	21911683	998132	11209477	17764857	7628	419524	20663601	2174790	9884763	4178517	1325940	400284	89509	199918	10247190	96960865	242697	200866199	6528647	2877701	1991851	2413900	24390	920335	2016836	17353	1629788		84760742	400509	84854021	5197820	31792	235660	2571477	913487	6904971	107678		31792	4183241	4158	847819	671040	12695002	1343320	1346902	95203	19675	117897	3228325	19221955	2401	2719586	945348	30827259	503705385	2489897	167551171	6505503	36052	12150081	77743	10335639	17044		1735110658	32935	1332538	13353678	7135477	2360829	1630641
1/1/1981	30560	34802	2070410	1724999	927513	77167921	881952	23780335	2084432	25130	24202	12792439	4950315	3312379	190912	9418778	1070600	658561	13209570	5566106	322933	159061	1518429	5591406	72577	55050	2653551	83033769	98324	118416	45127	181325	800415	18852288	62476328	3692988	41159	9323092	199949784	3196572	3014387	905078	17826368	75360	72592	1066318	2119451	6805581	121992	16795	419079	7774989	57229147	273624	36024	4297767	3114323	8858977	304580712	440282257	108456102	519830187	3918768	19508977	212935228	357061	27655902	1040236	3829501	322472403	58358786	3481318	246836	40773314	13547	19935	426128	44271630	2379998	3489595	1123292	182971	160377	65140	6785832	29879	39013	2749075	99555	239438	801156791	4758050	1329111	58931955	2344919	1196785	6895431	34445823	33723	167094674		1921042	20279046	9296245	204294	3518466	37764025	1022465	1393540	89733659	8014706	2650274	1421871	863208	19564	15366	22617087		1389495	190602959	419673	1959173	709444	2371144	32065	241799129	70605229	48448638	4769	2772826	409674098	983244354	154314	2126573	293802	1699098	248865		8620579	27165	1410553	1705786	37526	96020543	47444761	18763	934795716	1048516	1372266	286427	8460827	81692599	218515	913127	16470	1718228	454790	413108	586102	6070072	188459765	262284	82469	837080	17168651	1677250	9275502	165814199	2902056	971530	2609635	635342592	703093860	603817	2846867	22900305	1028953	11597541	18790091	7852	437541	20985955	2327244	10053936	4257857	1381699	412568	92100	222042	10486040	98228786	254324	209101968	7102812	3011887	2067457	2532800	26060	954436	2073469	17953	1689280		88810014	412613	88907296	5378886	32823	236278	2623925	933056	6914338	115496		32142	4363839	4505	875253	703580	13074646	1373379	1373569	98015	19973	116861	3353895	20306507	2503	2887304	1012702	31287683	525121618	2517351	169552427	6676143	36911	12581069	79413	10566271	17929		1784401145	33153	1413560	13729219	7391720	2446266	1733601
1/1/1982	30943	36560	2049774	1835750	954645	80582738	932180	24285075	2122210	26313	23980	12998439	4956972	3373158	203745	9426273	1127984	722340	13920957	5627272	333966	164261	1547255	5734993	74222	55449	2770079	86132191	96772	123106	48582	208525	832806	19121765	63243743	3830823	41452	9512837	210823843	3354294	3186727	949801	18437760	79117	78562	1104345	2155879	6889768	123658	17357	435529	7782743	57267174	284487	37226	4300240	3224812	9321410	319940618	457846221	111304299	525463624	4097263	20018418	213985038	372236	27893653	1050928	4012652	324135868	60504882	3541666	254382	41014270	13680	20568	447636	44228171	2415679	3631852	1190644	195193	171988	70510	6846785	30754	39588	2852350	101526	238035	810632418	4848078	1392741	61568176	2374928	1226487	6910744	36472749	33560	172694859		1944867	21423069	9649988	207668	3599159	37819718	1051934	1483861	90474900	8172964	2770933	1448346	905010	19970	15234	23619800		1464389	197081818	438988	2002876	756963	2510725	32816	249582947	73766766	50403046	4784	2836181	424903860	1023077175	158977	2168688	294251	1714098	258022		8983260	27629	1451104	1794439	40043	100463302	48894447	19872	972674129	1064101	1437889	292666	8661211	85205778	225944	946960	18707	1881159	492085	416035	614707	6337222	190705873	270646	84793	873782	18180223	1732124	9376386	169354255	2918125	1031832	2636985	641278163	711790262	662870	2989523	23876123	1060264	11957899	19864675	8160	455988	21314754	2471396	10238005	4335210	1440454	425821	94747	248583	10693684	99464693	266256	216498351	7723711	3152252	2147802	2646500	27825	989229	2129084	18517	1710876		93046311	425457	93149275	5571223	34370	236996	2667930	937974	6918294	123756		32454	4544117	4900	904496	740185	13453449	1404397	1400409	102698	20230	115882	3483023	21617652	2613	3065571	1085030	31693551	547770269	2544759	171528659	6851802	37767	13010546	83529	10787686	18832		1833709593	33369	1500544	14125510	7651829	2528637	1845365
1/1/1983	31367	38447	2018315	1953350	982645	84138210	977587	24799123	2159745	27641	23690	13152790	4951992	3435317	217601	9435379	1188686	792524	14665417	5685942	343886	169531	1577260	5879814	76042	55930	2889747	89275790	95194	128201	52240	240496	866603	19355470	64001228	3962180	41801	9670641	220472140	3516481	3368497	996253	19062084	82936	85011	1143610	2186501	6969238	124984	17911	442972	7786562	57114118	292732	38315	4302863	3313948	9805134	334257747	474257029	114213214	530883072	4273674	20551178	214762416	388079	28114910	1061357	4216183	325538891	62794553	3603091	261963	41274869	13815	21205	470085	44215089	2452585	3787647	1252692	208755	184451	76908	6905833	31756	40240	2958844	103536	235788	819642839	4937590	1458826	64393750	2403578	1302253	6919717	38586526	33344	178465642		1964356	22640830	10005012	211056	3678408	37822134	1075943	1578601	91224787	8336063	2896541	1476863	958886	20401	15100	24621925		1539158	203659827	460309	2047860	804947	2653526	33586	257436391	77158474	52502522	4792	2875579	440706902	1062647610	163613	2213306	294534	1731364	269185		9355906	28098	1492715	1887075	42755	105084817	50350648	21075	1010145088	1078129	1506364	296847	8861423	88868360	233399	981984	21333	2052145	531771	417715	646233	6619368	192871036	279749	87037	912042	19232304	1787181	9470198	172823551	2933210	1095752	2674359	646819288	720147015	725289	3141042	24895107	1092047	12321677	20987995	8515	475117	21651242	2606230	10432316	4407052	1508037	439369	97439	277764	10890056	100677781	278927	224110807	8377518	3347320	2233007	2681100	29684	1025715	2184095	19048	1707451		97537655	449822	97647297	5766912	35989	238079	2711169	946935	6921426	132680		32734	4729005	5331	935920	780140	13834980	1436993	1427725	108794	20459	114858	3615253	22977079	2728	3253967	1162713	32110163	569438186	2571984	173459636	7031853	38619	13444594	86026	11010899	19762		1882290449	33577	1593323	14541577	7919957	2612569	1973072
1/1/1984	31674	40419	1988913	2074576	1011235	87843181	1024555	25319371	2198837	29058	23362	13293229	4954705	3501135	232757	9444896	1252771	869407	15449458	5743706	354080	174782	1609042	6025280	77942	56423	3012565	92439275	93618	133430	56251	276323	900517	19583639	64746106	4089876	42187	9834207	230206255	3682269	3560020	1044255	19695989	86908	91834	1184716	2216414	7055317	126083	18543	448297	7788361	56792461	302289	39327	4306181	3404189	10307409	348849463	490823619	117180108	536389947	4450521	21109592	215353426	404461	28319255	1071506	4435910	326802444	65265614	3662085	268744	41548368	13956	21823	493548	44257473	2489286	3965303	1300763	224400	197789	85659	6959420	32618	40896	3067711	105577	232949	828495663	5001316	1527579	67451448	2430839	1391406	6925194	40783092	33239	184383497		1982219	23921559	10359298	213929	3731413	37819273	1099368	1674980	91937389	8504655	3026838	1504955	1018545	20892	14959	25577374		1617318	210322380	483358	2089854	861942	2796841	34407	265388232	80826664	54738763	4797	2908243	457139219	1103301517	168146	2258826	295042	1749443	281527		9735507	28514	1535048	1985029	45632	109805621	51821324	22370	1048562754	1091186	1576047	296939	9065217	92640251	241070	1018844	24100	2226922	573871	425254	684497	6918263	194961800	290388	88993	952050	20339131	1842127	9565992	176477277	2946922	1163366	2698921	652018386	728214002	789828	3314189	25953191	1124371	12691477	22162128	8880	494767	21984900	2731668	10629674	4476013	1578622	452369	100100	307007	11084645	102058393	293172	231948551	9044230	3626963	2323002	2732200	31634	1065414	2239207	19557	1699729		102360764	492163	102479410	5982972	37655	239899	2753815	954871	6927719	142615		32987	4917882	5775	970107	821799	14223666	1471828	1455757	115441	20684	113709	3733326	24374292	2845	3453086	1247071	32533314	591423535	2599115	175321738	7215210	39474	13888791	90195	11248786	20729		1931797180	33768	1691714	14974472	8202581	2697442	2109567
1/1/1985	31763	42438	1972300	2196668	1040127	91646296	1077700	25842012	2240234	30519	23024	13466787	4960058	3570514	249264	9457075	1320306	953161	16273936	5787617	365550	179942	1642462	6167842	79851	56898	3138012	95596665	92070	138852	60695	316129	933576	19807755	65478094	4219325	42592	10004590	240414890	3850910	3761279	1088102	20335603	91110	98902	1240753	2242727	7152167	127169	19315	455135	7790569	56485448	317285	40288	4313449	3495417	10824415	364091895	507948770	120109003	541913346	4632897	21693863	215952738	419759	28511757	1081872	4670075	328098855	67844757	3716264	274154	41830023	14103	22407	517993	44329755	2527012	4183134	1351998	241729	211960	94133	7005470	33152	41475	3178163	107645	229765	837395877	5069901	1598996	70764546	2458200	1485028	6931780	43050032	33360	190422087		1991056	25250919	10711420	216226	3802419	37818886	1119127	1771374	92632808	8627224	3161246	1531357	1078686	21468	14808	26473134		1698930	217057281	508007	2125804	931122	2897759	35299	273417811	84759033	57164090	4803	2950889	474098683	1145340153	172502	2305300	295818	1768075	294377		10118322	28836	1577083	2089346	48318	114667553	53313962	23746	1088176063	1103634	1645715	302228	9271384	96524538	249055	1057806	26816	2401252	618293	431938	732309	7234729	197103758	303048	90869	993996	21508167	1896755	9668672	180129345	2961159	1234521	2716946	657266532	736373413	855281	3503209	27044917	1157197	13068535	23384159	9230	514826	22299554	2847385	10824449	4540496	1651697	464227	102740	334335	11296022	103466989	309386	240007663	9706572	3921681	2417414	2736000	33670	1109030	2294926	20049	1703225		107549773	535997	107677129	6210163	39402	242696	2796439	962666	6939171	153825		33223	5108650	6218	1007275	864061	14621050	1509098	1484794	121962	20921	112375	3908906	25792919	2962	3662263	1339037	32933625	614077380	2626202	177239105	7400875	40330	14343477	90180	11515169	21743		1982736030	33926	1795821	15457327	8549813	2782707	2252341
1/1/1986	31560	44340	1970130	2318281	1068501	95545157	1139060	26365970	2285716	32018	22678	13679714	4966239	3640640	267406	9469618	1391302	1017666	17142769	5822722	378681	184961	1679228	6312729	81780	57382	3266233	98747090	90554	144487	65733	360184	965320	20046584	66191789	4350934	43020	10182343	251325056	4021692	3972809	1127870	20950826	95567	108148	1298341	2266079	7263001	127569	20254	463748	7791420	56438249	338905	41202	4324701	3587611	11355687	380233841	526192247	122929415	547516213	4821261	22305858	216801056	436166	28687455	1093150	4916522	329625162	70509879	3765683	277898	42121076	14267	22939	543480	44404206	2565458	4401756	1405031	261019	227038	101951	7047717	33281	41900	3290175	109721	226249	846810799	5206825	1673161	74207201	2485708	1583256	6938994	45389398	33761	196583439		1997305	26636455	11060240	218415	3866349	37809627	1135853	1874564	93348378	8755397	3299705	1558567	1137955	22164	14642	27480866		1785224	223826844	534399	2153987	992119	2991027	36277	281492555	88876337	59690651	4811	3002041	491621017	1188838506	177992	2354675	297355	1788258	307637		10503091	29048	1618883	2200886	50190	119642001	54830546	25212	1129147855	1115831	1714658	307591	9479178	100526359	257472	1099382	29417	2570672	665161	438482	792182	7570861	199348843	318059	92813	1038086	22747220	1950778	9780476	183804213	2977158	1309244	2719750	663006586	744903030	920406	3713584	28169887	1190617	13452877	24656960	9534	535300	22589785	2953935	11014570	4596999	1727269	474676	105398	360087	11511242	104825013	328671	248293433	10358244	4229405	2516470	2733400	35795	1153712	2351397	20524	1723418		113028614	581611	113164013	6454339	41249	246570	2837965	977870	6955328	166562		33448	5300855	6649	1047940	906786	15032117	1549221	1514584	128105	21179	110839	4095998	27065898	3103	3882123	1439370	33344880	637526838	2653911	179244877	7588571	41193	14809303	90543	11823866	22807		2035649305	34045	1909692	16030130	8918859	2868463	2401366
1/1/1987	31143	46121	1983118	2440285	1098349	99377738	1207324	26891584	2333546	33551	22336	13889371	4972413	3711440	287102	9486775	1465947	1064071	18054557	5862424	393126	189862	1718092	6457896	83741	57849	3397154	101884104	89061	150326	71336	408486	996086	20316591	66882376	4485819	43349	10366831	262976051	4195047	4185467	1168526	21557416	100261	117780	1357495	2284796	7385766	126993	21343	473988	7792255	56204314	365830	42059	4335668	3680767	11892453	397299203	545448732	125704281	552858710	5015235	22892316	217464560	453430	28846792	1104917	5176868	330938362	73270384	3812087	283833	42422152	14440	23421	569970	44470325	2602758	4622827	1460833	282203	243058	109225	7090422	33075	42559	3403888	111798	222449	856030301	5414958	1749988	77778471	2511773	1686119	6946357	47800744	34392	202861559		2001761	27988907	11408373	221413	3934022	37802166	1147845	1980987	93963675	8885484	3441859	1586429	1197954	22947	14469	28537079		1878287	230633595	562409	2176385	1044668	3080497	37328	289612414	93187439	62321887	4820	3045705	509602291	1233601618	188419	2406331	299492	1810950	321287		10889578	29169	1660790	2319637	52081	124486604	56369936	26751	1171279731	1127536	1781670	310133	9688900	104471629	266243	1143045	31944	2735615	714525	445028	862824	7925811	201589652	335206	94912	1084516	24056271	2004296	9900806	187510604	2996568	1387987	2751315	668519697	753166046	985033	3941187	29326330	1224602	13843150	25980463	9758	556231	22855463	3051544	11202438	4648117	1805289	486964	108064	385465	11720962	106169956	350469	256782673	10921585	4552025	2620245	2774800	37611	1198657	2408436	20980	1757385		118710237	628900	118853134	6712947	43184	251400	2878046	992898	6978575	175155		33672	5494811	7075	1091970	950134	15453252	1591428	1544990	134050	21343	109114	4264345	28276413	3243	4112942	1548339	33766182	661677440	2681710	181215212	7777731	42057	15284884	90870	12157340	23922		2089631919	34135	2037147	16611117	9310272	2954544	2556414
1/1/1988	30752	47923	2020678	2565997	1127722	103115995	1280455	27418226	2376778	35089	22053	14118499	4982491	3783410	308067	9525797	1545471	1112726	19006016	5900092	408262	194728	1752732	6578021	85656	58347	3531295	105004752	87588	156382	77193	461105	1026812	20585971	67542683	4624403	43670	10556482	275121076	4377036	4378852	1210096	22167802	105187	127934	1418571	2299601	7515284	125566	22539	485670	7795245	57044790	395317	42901	4343212	3775008	12421409	415011339	565227679	128474632	559234191	5214941	23454517	219222056	470227	28998171	1115040	5453264	333334932	76061042	3858255	289782	42726704	14583	23879	598686	44540723	2644850	4848963	1523499	304808	260067	116201	7135291	32684	43301	3520395	113897	218720	866195149	5532437	1828559	81515185	2537431	1793885	6954686	50288264	35142	209262114		1997448	29306069	11672389	225500	4004463	37809110	1155484	2089189	94519909	9004706	3587714	1612568	1260160	23775	14309	29585374		1961511	237487971	591987	2198921	1089445	3166435	38422	297783361	97731117	65104660	4832	3085754	528017014	1279344685	199266	2459117	301882	1833841	334780		11279150	29238	1701461	2446081	53983	129171494	57936078	28299	1214240025	1138229	1841272	313103	9900143	108274500	275167	1186959	34426	2907292	762319	451399	942614	8296884	203876759	353821	97022	1132430	25433859	2057960	10022989	191092975	3018161	1471738	2766856	675102174	762535073	1051009	4182467	30507374	1259216	14238594	27352639	9979	577760	23089202	3140855	11391354	4695891	1885602	499080	110658	408122	11941563	107471421	371434	265484850	11470069	4899531	2727129	2846100	39224	1242981	2466365	21211	1801099		124611393	676578	124761500	6981148	45217	256886	2917651	998815	7010722	183125		33906	5690915	7516	1139113	993953	15874151	1633378	1576618	140085	21436	107259	4424940	29496821	3382	4357525	1666106	34209429	686223011	2709550	183232441	7967419	42911	15767672	90295	12495708	25102		2145539834	34222	2175249	17192090	9733063	3040409	2715731
