date	ABW	AND	AFG	AGO	ALB	ARB	ARE	ARG	ARM	ASM	ATG	AUS	AUT	AZE	BDI	BEL	BEN	BFA	BGD	BGR	BHR	BHS	BIH	BLR	BLZ	BMU	BOL	BRA	BRB	BRN	BTN	BWA	CAF	CAN	CEB	CHE	CHI	CHL	CHN	CIV	CMR	COG	COL	COM	CPV	CRI	CSS	CUB	CUW	CYM	CYP	CZE	DEU	DJI	DMA	DNK	DOM	DZA	EAP	EAS	ECA	ECS	ECU	EGY	EMU	ERI	ESP	EST	ETH	EUU	FCS	FIN	FJI	FRA	FRO	FSM	GAB	GBR	GEO	GHA	GIN	GMB	GNB	GNQ	GRC	GRD	GRL	GTM	GUM	GUY	HIC	HKG	HND	HPC	HRV	HTI	HUN	IDN	IMN	IND	INX	IRL	IRN	IRQ	ISL	ISR	ITA	JAM	JOR	JPN	KAZ	KEN	KGZ	KHM	KIR	KNA	KOR	KSV	KWT	LAC	LAO	LBN	LBR	LBY	LCA	LCN	LDC	LIC	LIE	LKA	LMC	LMY	LSO	LTU	LUX	LVA	MAC	MAF	MAR	MCO	MDA	MDG	MDV	MEA	MEX	MHL	MIC	MKD	MLI	MLT	MMR	MNA	MNE	MNG	MNP	MOZ	MRT	MUS	MWI	MYS	NAC	NAM	NCL	NER	NGA	NIC	NLD	NOC	NOR	NPL	NZL	OEC	OED	OMN	OSS	PAK	PAN	PER	PHL	PLW	PNG	POL	PRI	PRK	PRT	PRY	PSS	PYF	QAT	ROU	RUS	RWA	SAS	SAU	SDN	SEN	SGP	SLB	SLE	SLV	SMR	SOM	SRB	SSA	SSD	SSF	SST	STP	SUR	SVK	SVN	SWE	SWZ	SXM	SYC	SYR	TCA	TCD	TGO	THA	TJK	TKM	TLS	TON	TTO	TUN	TUR	TUV	TZA	UGA	UKR	UMC	URY	USA	UZB	VCT	VEN	VIR	VNM	VUT	PSE	WLD	WSM	YEM	ZAF	COD	ZMB	ZWE
1/1/2004	339224000			1374045539	1387913042		18529924267	19659593361	547758891		120139162	36925540884	12188421305	1075084319	66173619	13990816825	634895104	659770812	3221759636	9337108247	2006203382	674401960	2427266572	836974643	48253500		1271423022	52934865193	579857118	488889874	398620015	5661431166	153195700	34476392655		74567880728		15997302040	622948552458	1680025929	842430193	124471470	13536935664	103991909	139530729	1922625817					4113824175	28451131839	97169984282	93939061	42321835	40020823973	826423254	45691652704					1439914101	15338515010		34746847	19758630619	1791730277	1496784383			12913571910	483077977	77353284341		54838734	449046113	44339436919	386676437	1749729296	111780255	83774367	71606726	944982407	2707783403	121728060		3522289962		231844801		123569257524	1979756057		8758177308	189071926	15965390206	36310734315		131631145663		2907975184		7906698476	1074203605	27094383102	62386147149	1846479131	5446636732	844667180475	9276665300	1519538733	564545795	1118336325		78469064	199195488823		9353795416		274555364	15773807177	18742650	27714114397	132539599					2204869012			501504291	3593962686	330784097	2020863044	5436107123		16646737756		470258875	503524276	206512425		64201702282			991429586	851339486	2733736253	773487466		81798872	207833969		1159312550	38764017	1632941241	133673458	66393548615		345060355		249820392	17256543970	668198636	21603056127		44307534100	1529100003	6947355821			3597609265		10718170892	630646311	12664710328	16234406188		660156573	36772764782			11684066055	1168047075			3414203143	16095478769	126257956302	314640099		29303898153	1337996808	1367623553	114161300000	79812573	125104335	1935975218	355577105		4245122898					19503428	138383074	14911965835	8899759253	24768807989	323561641		34591086			226603536	357677093	49846609037	172081997		182433882	55262362	3195022093	4031139123	37304121644		2295701494	1308101597	9718436098		2512109314	190464849517		74981669	23408050960		7041460610	61813739			86133756		14886244244	236242019	337106269	234290935
1/1/2005	324813400			3196850750	1439592190		21010296277	28081732026	669480439		127320746	43257066063	11827978706	1177743707	100575248	11996387860	654548146	438362726	2825004868	8697081229	2051924249	586297964	2547614648	1341819427	71357500		1794985108	53799285065	603465312	491885455	467426187	6309056605	144923650	33018048281		57575302852		16933298422	831409627748	1366568880	964745502	737537437	14954556694	86095120	173970607	2313689257					4429824674	29553533244	101675936214	89264775	49172197	34028013778	1929853896	59167069245					2147944744	21856785237		27944199	17227464045	1947311947	1042595244			11331634658	321301773	74359927127		49953314	675149857	43593477203	478637804	1897057044	96326735	98312855	79780699	2102494664	2287010494	94252920		3777008794		251872588		124278371000	2338186971		8800316453	219055985	18602834458	34730799705		137824831019		868978722		12200843801	1068602295	28059415246	65954012548	2169806026	5461160798	846895922794	7069707377	1799087968	612352839	1158091689		71611723	210552009804		10165104205		309044997	16617970749	25395461	41879961966	116387885					2734967980			519112399	3815556165	279062758	2359714950	6689436717		16550640421		597448068	481286831	189032887		74109706515			1340486935	854256244	2578481095	889437363		203991211	333150650		1102663443	70367753	1371551462	165231266	70458191541		312104908		250698829	28632051719	727807752	20447925662		46985906907	1565203547	8892728165			4358381921		11109359492	1210531961	14171339634	18474495834		750418381	42560657450			10364171099	1297089016			4552171024	21601177537	182272104532	405756170		157386685887	1868587866	1186030272	118061329891	94825569	170505608	1851759864	347766229		5842349590					26702731	141874050	15479863363	8159730205	24867580577	243897197		56244154	17774179429		231282858	191539035	52075784869	188914235		153299848	46864172	4992258141	4548431968	52493942490		2048775565	1344201160	19388177694		3078376721	188259191182		69511997	29802941965		9050561634	67197569			81769788		20624461669	131200262	559788556	97191586
1/1/2006	401389600			8598584122	1812802542		27617445691	32022296510	1071917947		142632589	55078715674	12911209782	2500372937	131138494	13436679649	912223755	554857603	3877163417	11756001804	2895643364	461331315	3671010361	1386410521	113721669		3193982653	85842861105	636089790	513570191	545324762	7992391824	132419816	35063089703		64461047918		19396986798	1080755680184	1797693087	1735263255	1848005217	15437167217	93890571	254455343	3117011486					5942554106	31456871115	111637054560	120326696	63047100	31083834394	2275420905	81462730309					2026480272	26006844918		25354625	19339947150	2786325227	867438380			7498638909	313300249	98239160428		46622756	1121592474	47038783448	930833393	2268926565		120615993	82024734	3066739318	2849953362	99961392		4055245974		279636389		133210591900	2642084889		11487840810	367815237	21589904273	42597039985		178049789377		831899410		20051759082	2342225188	29153237686	75773324256	2318429014	6982163597	895321272120	19127059970	2416073218	817169978	1411426995		88697803	239148088903		14179736410		461928956	19238866982	71989513	62228720878	134538722					2832098006			658398850	5772525484	265117736	4511469902	9132102574		20790793863		775478572	583182459	234391278		76329366176			1889352307	969533304	2980332941	1382707355		457125537	719617928		1216256985	194495586	1308850483	141932268	82876090372		449578847		370889716	42735469033	921891810	23902292620		56841568021	1935487661	14068475644			5014439127		12878021659	1334983324	17441986975	22963019934		1440728432	48473947849			9882746971	1702146966			5394808698	30206004058	303773185537	439670085		228956883077	1659926272	1334245207	138652616863	104075012	183927180	1970971510	479133224		11888907209					34181487	237360991	13364307417	7139432938	28017218815	372529339		112923278	16996900462		632157876	374504892	67007804987	203823193		83755118	47972470	6624623911	6911623341	63264840946		2259345767	1810879485	22359564312		3090608690	221088707676		78691580	36715127515		13384067980	104661388	314081278		80736879		25593361010	154503797	719716895	154593586
1/1/2007	455457100			11196800894	2161936592		77238765448	46149457445	1659090464		143848809	26907894957	18193956213	4273114894	177130964	16485312502	1209202351	1029180371	5277479283	17544560082	4342187892	464482907	5041780929	4178575848	108512547		5313632052	180333622538	839429803	667491445	699049468	9789741166	91867875	41082110729		75172321688		16843397676	1546364662907	2518959978	2931745517	2183569354	20951443768	117643067	364462266	4115350456					6506542509	34907225421	135932296345	132137440	60522069	34318339306	3044764716	114972269872					3520673052	32214421942		34284788	19028953069	3269362368	1289865510			8380474488	528272612	115487083383		48479468	1237944499	57274809054	1361156521	2218311348		142784448	112907178	3845916301	3647605456	110569735		4314534135		313007750		152692861250	2545868558		13674518993	582010083	24052211100	56935744301		276578100624		925477527		31454864589	2631913632	28518505878	94108648458	1878513939	7924938974	973296745643	17641023631	3355419040	1176500810	2140273312		95790630	262532670244	951725448	18776493921		707646948	20598783992	119359165	83259981377	153719600					3518418324			1002760352	7711952181	205249496	5760724075	13229919966		24713570381		1333684647	846677006	311434228		87208176854			2264233637	1087121418	3798767206	3283726257		688838332	1001846766		1524073650	207413838	1831736374	227314284	101994769392		896022011		592959363	51907034587	1103322447	26928025792		60839630464	2014032867	17247175253			9523990155		15798067697	1935051647	27785968170	33740202851		2106234948	65724834811			11512068625	2461472167			9749045779	39974195970	478822286568	552791215		309287348786	1377921603	1660041103	166160593693	120530169	216555217	2302871135	647805163		14214276006					39331621	403278676	18973379157	1065303830	31033036505	774192979		40768609	17707471741		964338638	438089068	87472466933	85217540		230271660	65238726	6744813533	8032361952	76496127757		2886381432	2559789964	32483841816		4121414263	277548957726		86976853	33759219458		23479392789	119623141	354784634		95353593		32919404063	180677441	1089952034	163198335
1/1/2008	691873900		3042274496	17869411577	2363791900		31694454732	46385380342	1406800824		138022503	32923506718	16741450068	6467239212	266537170	15680648406	1263350031	927575532	5787356028	17930378450	4050919132	567909090	4479825860	3063153365	166162900		7719766428	193783363541	738527017	751159775	764803121	9118641548	131466501	43872317178		74145636290		23079229575	1966037431955	2252699333	3112861317	3881458051	23670593458	112663907	361467112	3800532470					1004746555	37021635007	138564427417	175495411	55150083	42326708103	2694510035	148098646115					4472854646	34330505078		57898130	20288388863	3971834389	870502513			8353578001	322181215	103306202567		39986225	1934656664	53024181655	1480157563	2014205288		116517124	124561482	4431191816	3489670289	105341635		4653932356		355913640		182527273250	2491985119		12957286637	705361462	33873898904	51640625792		257422725838		1038963335		50101816817	3570697302	42513241699	105649106316	1772712407	8918475755	1030762756764	19883105672	2878951362	1225137071	2639301421		110411465	201544913621	892061190	19320709853		876987037	28265312127	160860069	96334975396	142774403					2616559604			971530255	6442845969	398118084	5243938989	15930121267		22719558239		1672406461	982306553	243588885		95299838493			2110178286	1071545625	373422746	3920716171		435670240	656677379		1660542080	198598074	1796126168	253908650	92166457214		1292948220		705211860	53599283557	1140842520	28602644853		50949819616	2457914118	11052155564			11582398520		9024014037	2423782844	31241088631	37497616889		2008196050	62183606786			12006451787	2863012083			9996578270	39768375717	426278774010	596280758		451278978159	1399041060	1602200366	177543472657	88829535	220167670	2644386469	706795236		11477985606					61292170	602541477	18836137106	957648198	29727344303	751935739		63833878	17783782599		1355146209	581817734	111009215066	163514359		210423737	69753904	9495943630	9038905609	73674684870		2862895998	2300539405	31543343239		6360194480	294045678444		83690186	43065463229		23890250553	115230052	509535839		87076224		34070371702	77733372	1095608612	81875983
1/1/2009	686970110		4265888673	13664098011	2368942415		26104201251	48006987573	2003623366		127860393	41742188613	17903947898	5363850274	323088606	23861671596	1229837679	1295840863	10341543633	18522120690	4008298941	1009823757	4575111865	5640214003	213683319		8574579115	238539463013	871145361	1357268836	890893413	8703960266	210590012	54356325868		134565686963		25292078550	2452899056407	3266820888	3675521574	3806250347	24987458183	150899364	397876705	4068386405					1281245174	41608025194	179040269400	241831907	75464029	76617708406	3580178603	155111906162					3792122214	34896677829		90010611	28051364565	3980640980	1780874201			11428834019	570005034	131785826998		55718611	1993241320	66550201177	2110323553	3691822182		224175083	168592512	3251937913	5486122143	129078994		5204831108		631410303		255840862500	2109755314		14894514373	1053347254	44181292183	66118916966		284682885686		2150685160		44332622539	3882622957	60611354671	131496912846	2075840642	12135158994	1048991124290	23183086320	3849500685	1584332444	3285950736		136408150	270437144222	830206163	23028093174		919003265	39131823201	372456984	103753848615	174798926					5353610184			1179798514	6623187429	808815032	6902262629	18350321741		23568386800		1480265226	982078738	275592736		99888813656			2288279712	1604476586	538508822	5505842301		572612999	1327038012		2181058126	237857971	2315555444	163276593	96704053355		2050927458		655544255	45509822740	1573082196	39284462909		48859299010	2819466120	15594001969			12203595330		13606124671	3028272282	33225023537	44205983034		2629121174	79521598778			15828960336	3861718853			18803758630	44383053416	439341751138	742737287		420983691698	1094176603	2123228913	192046028569	145987702	404964445	3120881750	790274018		15227935662					66659120	657026611	1803646824	1078161476	47255414255	958869293		190546674	18300334643		616701391	703156274	138419118417	254940274		249928527	95702569	9244817522	11294387544	74933099386		3470413141	2994459390	26500887321		8037871787	404098902069		87815451	34317955648		16447103983	148612898	498173298		165846521		39602643636	1035381183	1892077500	821890909
1/1/2010	708713690		5162440198	19749472847	2540673567		32785288698	52207540132	1865824194		136600154	42267779109	22241612908	6409059001	332084673	26779037381	1200056092	1068222788	11174826634	17223201500	5299462793	1044153229	4411161779	5025438896	217999642		9730683155	288574603560	833540656	1563161416	1002139067	7885214847	181175441	57151120474		270479800683		27827446021	2913711653594	3624373055	3642642678	4446850231	28076151760	146075847	382190168	4630019189					1141718168	42482656052	215977859080	248997840	76099711	76510012566	3874458384	170461126575					2622493198	37028502252		114149586	31871818385	2567137793				9547420312	720523037	165852027739		55763821	1735882498	82364656565	2263794188	5158150247		201627503	156432568	2346355093	6352402264	119154929		5948552636		782063523		268743168500	2700862752		14132504961	1893091797	44988178945	96210971536		300480145804		2113853184		50622110875	5788562363	70907305713	158478269235	2501093861	13632982841	1096068589804	28264707689	4320857457	1720378195	3817077503		168859093	292143480407	846409246	24804544868		1104519904	44475630274	465899496	106144240867	206256108					7195358272			1070956474	6598353023	848319028	7605712549	23726490182		23609251321		1717685351	1022970239	364318766		120583999941			2276767086	1344375978	540153473	6045321159		556155061	2287769227		2265087873	287851716	2618620225	325348522	106528115589		1695690507		760292731	35884925669	1798980796	46146854478		52797901977	3002724550	16722649840			13025234533		17255566250	2714468988	44214810908	62326282640		3121182796	93472496388			20936752414	4166638690			31181696694	48047827695	479222291459	812754517		459313156024	1036243575	2047480435	231259737737	265834936	408971189	2895829462	449161541		13307506849					48170331	690815201	2155731815	1070759591	48246134947	756343903		255584666	20631905973		632405277	714940238	172027929604	403106503		406188347	104527409	9692265704	9764263623	85959456531		3904675773	2706004330	34571298904		7655536745	488928295253		112702052	29665461757		12466599340	161382116	531755697		209444850		43819537260	1299650366	2093751340	731778238
1/1/2011	689775980		6344642495	28786209253	2471402948		37269321629	46265809101	1932472154		147868736	46714035204	24769009817	10273926427	295447545	29114293149	887440323	956998718	9174751649	17215734344	4774195661	1070217927	4247540641	7863287455	237114352		11994673841	352010241721	812597135	2583675749	789643783	8081886378	154510980	65819020599		330585901719		41943894923	3254674122432	4315950262	3198717824	5641136491	31895551159	156064597	338617844	4758491539					1187123277	40283021631	234104163354	244112138	81120952	84955231791	4114429388	191369117586					2957999566	18637544532		114795759	46704854403	207115955				10276064354	833453746	168490352254		75062439	2157317436	94544038250	2818191709	5913601209	114039942	223241962	219999196	3053840680	6743420207	120710961		6174185938		801777706		285398502318	2783395440		14483806529	1882129561	48831920688	110136605627		298739485811		1694809705		61033126542	8548044336	74874115250	169872401864	2281910489	12094961146	1295838776760	29215277000	4265145810	1831422497	4061785443		244261297	306934543258	741536735	29681600241		1178202761	47859469369	512830948	110538568687	213433753					6739196757			919086078	8201665408	1010735789	6378031619	34026184617		20611298055		1965325537	1134559983	348650282		149208131605			2667393351	1378583494	515098491	7361702606		392694777	2447812100		2591542032	502324715	2775246242	217026455	133571691894		1786689890		673044180	36263658533	1892248902	50411074277		49397097549	3702502404	17011949838			14366194745		17697928679	2303728083	48913130103	75123093542		4352806377	97712443397			20801308752	4982546521			16809492258	48044370164	497410247573	1050038984		556570991484	192529863	1945652263	243798278361	412272194	439131439	2508333196	341859677		15583042927					52305024	816878553	2417987711	986894541	50213905875	600507642		279115104			951097173	774299059	174891027448	518942427		461610913	143294547	10500563638	7785306752	87937258383		3726159099	2617451057	31788750955		10301680017	537267272428		89626362	27934662155		13539120120	173789338	498047448		166792608		48748267722	1267501775	2324019792	660229985
1/1/2012	768622300		7152304412	33414773293	2599863604		47035150518	43223271091	1799374401		162045102	49138172511	27211429934	11277345766	308757023	30768940133	712841291	1024520941	12754226945	20507099766	5454261329	846941350	4389987071	8094991248	288924771		13924289462	373160978076	839722755	3449167942	954678386	7627972598	157902474	68546344305		531302253382		41649256374	3387512975177	3928131118	3380703264	5549563323	36997795909	195019558	375841715	6859854866					1191085668	44884691160	248856492402	248630001	94562316	89697829949	3558641728	200586904406					2486036149	15672468061			50588476002	300659811				11082345110	921305928	184521827260		76796331	2351562322	105194404564	2872949040	5835098357	166776927	236241444	164589212	4396979380	7255024443	119485008		6693770290		864028135		317362272184	2531827560		14807134355	2165695381	44670620439	112797628044		300425518088		1707531969		70327020092	4191506847	75907618835	181670319828	1996447969	8830598061	1268085526650	28299368260	5711831327	2066679073	4932648801		263485329	327724416297	1108094446	33109778171		1274038876	52530986924	497221385	124647554387	231967201					7106460354			1027908712	8529340692	990807545	7524707971	16600225451		17535001424		2515016645	1052810926	318266640		167075785815			2891478811	1341368318	704900061	7352900705		458665570	4126178226		2961916708	968635711	3053007554	244599529	139730782870		1745866243		1014505220	47548404717	1887214950	54816126997		51856399865	4417738502	17582960818			14401122686		13688479842	2466273040	64155414321	83788600632		4035177910	108902203765			22658232543	4994947887			33185072571	46711176521	537816373775	847796984		673739617131	192632629	2081616878	265910197870	498913805	477987080	3192804738	384950975		14402950164					51629944	1008868445	2519014816	951915204	52245310988	740960099		308093542			1155659287	441596650	181481264214	630690459		883551412	152403990	9897184233	8717830233	119182966095		4052224356	3167158076	24552796497		13604619952	574268090541		111021926	29468789445		25573282262	182228491	664041720		168670066		50688078607	1632551683	3042223893	575552821
1/1/2013	653170670		7288702809	32780375986	2773278168		68202651336	30533921358	2251610256		202580587	52837031644	23316759301	15175667852	329308253	26946180324	694897254	628473053	18087689732	19883353585	5527718607	807408442	4984005032	6655081872	402752316		14429068857	358816426347	680957879	3575274093	991306683	7726052557	193663727	71937092647		536235292234		41093253504	3880368275099	4242680202	3471999845	5245011510	43158796415	174071480	475334071	7333154703					916262005	56217653239	198535181129	424961518	87050887	88676585996	4700626509	201436605684					4345840372	16536237510			46335468959	314406189				11272358255	941827050	145161120116		84343101	3003573244	104418669118	2823383636	5587739324	182588508	210553619	186251183	4566537503	5763072026	150571024		7269204490		783621045		311209660738	3008371882		17766773694	2518080430	46508014070	99386827825		298092483487		1635950589		77747259730	4237652279	81785519418	145724517429	1818363942	13826036064	1266851419539	24691645608	6598881896	2238390695	4997865520		301952578	345694101316	1102915208	32410160396		1064915567	47855927736	493099664	119714243055	192222647					7500000920			1055235476	8072526095	963141341	7895272180	16145878199		19257711886		2820638989	776146733	381885333		180200037032			2747604658	1305710203	596933409			583975035	2247858008		3353349558		3490768018	428566515	134853703846		1511161817		1166625534	46254765031	1992960852	46309218934		58283144151	5434181437	16317765993			15951037506		7651260561	2847991160	65766067911	83182371931		2850601825	106221492601			17589254770	5872875328			42082172851	48827640866	509692081493	1070497572		737796506890	192957046	2253099055	277797712875	520474145	532538106	2756944313	539289275		15431775105					63824496	778764951	2152916793	922155566	65363362011	762540984		425902444			1183031946	507052047	167230224743	661311931		686998209	155520945	10674858420	7550027746	131053848307		4673729944	3337539480	20413622008		16280547525	448508967142		135096712	20275218555		25893489896	179199343	685224934		170705405		49708176471	1678465605	2683813722	474968788
1/1/2014	680351000		7528550402	28130311504	2665216203		78424385724	31410823483	1489443392		297046138	53910346084	25001505277	15816417366	317139665	25444420303	726019874	297099531	22319791708	20129701290	6229407002	874337365	4860208945	5067717214	486876895		15129278397	363570247227	632258990	3648819902	1245086704	8322776785	259571704	74700002864		545787304073		40447384439	3900039358441	4478497715	3168216937	4926098410	46809448377	171159562	510930785	7213772382					893891173	54495073762	193484844885	393148434	101447743	75391898443	4861785596	186350597819					3941357328	14927002166			50411867873	436833334				10679258853	916407427	143977170863		114124981	2478481052	107727629479	2699169996		301600723	159330943	286950989	2906843520	6236288773	169949450		7330866972		667925097		328516956007	3458314094		15423622233	1986657102	42019881732	111862604046		325081060906		1749394870		66368652506	4177067662	86101262663	142756539021	2473011829	16047206793	1260680415997	29250312400	7911257729	1957489558	6108206451		327252729	362834710646	906309260	35175452087		1218805731	50668864746		93615460033	257658591					8210750397			1070831312	8729461247	863657874	3228079426	16444386288		20409504877		2156677865	773817676	627407086		195681644251			2964236430	860826742	619373741			661395517	1651791214		3221261234		3920881279	617875527	115958884712		1208661655		1281483680	37497241208	2276177372	43054424386		64800734877	6216255232	15861076054			16324458542		14306813744	4032197650	62529774258	79629434478		2329505282	100452428565			19700742159	6986587126			43215461579	43186336195	386216377125			744440558276	181457792	2038122865	261582784388	495902625	600785081	2693300047	392044454		12051957206					63425762	625144604	2620754378	1016370504	62579183852	690755706		465010247			1075904279	506958304	157162747543	504640213		311471103	158784858	11971240517	7498011535	127421926598		4389705629	3316364057	7538804525		17554715109	434416453480		157371376			34189370166	183998615	672378109		140650300		49121577906	1556984729	3078364086	363833265
