date	AFG	ALB	DZA	ASM	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BWA	BRA	BGR	BFA	BDI	CPV	KHM	CMR	CAN	CAF	TCD	CHL	HKG	MAC	CHN	COL	COM	COD	COG	COK	CRI	CIV	HRV	CYP	CZE	CSK	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	EST	ETH	EMU	FLK	FRO	FJI	FIN	FRA	PYF	NCL	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GUF	GIN	GNB	GUY	HTI	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KOR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LTU	LUX	MKD	MDG	MWI	MYS	MDV	MLI	MLT	MTQ	MUS	MEX	MDA	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	ANT	NZL	NIC	NER	NGA	NOR	OMN	PAK	PAN		PNG	PRY	PER	PHL	POL	PRT	QAT	REU	ROU	RUS	RWA		SHN	SPM	WSM	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	KNA	LCA	VCT	SDN	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	TZA	THA	TLS	TGO	TON	TTO	TUN	TUR	UGA	UKR	ARE	GBR	USA	URY	VUT	VEN	VNM	YMN	YMD	YEM	YUG	ZMB	ZWE
1/1/1994	24000000.00	139550329.04	8892000000.00		3017999000.00	884040.37	44448148.15	15839200000.00	215500000.00		47528265426.66	45076948831.16	652734000.00	167030000.00	3622074806.95	2660737881.59	181518000.00	2510000000.00	143657982751.21	127450000.00	397871274.74	32336000.00	66383537.13	1032400000.00	1847862939.45	43545148862.00	3947029279.71	106665164.15	120830542.96	4988213.98		1486298668.68	165375540011.06	151115436.62	190093853.36	11604100000.00	151399000000.00	1866010817.85	121006000000.00	8478900000.00	11258437.26		958925607.38		2878200000.00	2828686450.76	4402811000.00	966564792.65	16230384291.59		43119961651.36	12103240.47	47314814.81	649020000.00	3819900000.00	3463300000.00	1249500000.00	61995152.90	1312792524.34	372493485.36				451419819.10	29657766077.40	235905351622.88	223939405.52	558265468.59	2350304329.58	35188159.55	156000000.00	429722209187.67	1428719503.65		9384062491.36	306741612.00	23818518.36	151896070.72		1550200000.00	136231722.90	515700000.00	86204670.65	439301196.34	82230000.00	842000000.00	10435312002.38	1623058009.93	25021816300.83	40053400000.00	19434000000.00		34148878231.35	16884000000.00	191421324692.51	1212327019.44	397273344286.21	1424120737.64	3230800000.00	1586882192.58		96013000000.00	11259886748.13	340000000.00	300500000.00	991491879.02	470398514.35	143435413.40		8948003604.48	2028575140.00	6560232661.48	1086343366.37	390963873.08	342152239.34	58844993662.18	47870000.00	334921518.96	1570464524.52	182008628.59	1346756780.42	60882200000.00	558480000.00	353200000.00			5555592627.70	157000000.00	798452123.73	1308438149.36		390633454.61	155554400452.83	1375418994.41	12424604867.60	334645195.65	225322301.81	9415100000.00	34785235267.58	5544863531.14	7365392619.58	583285417.00		2632054105.63	816830000.00	4424124563.35	13304062139.94	17042000000.00	18005528777.63	3213000000.00	171648464.66	6151300000.00	67826000000.00	28640165.37			12247739.35	3604415.41	5900000.00	42557333333.33	790879478.21		51971922.26	115670637.81	96825401707.67	6709311021.72	6827851000.00	142125476.72	25308004308.30	72926992109.78	3207697323.60	22000000.00	117481481.48	50400000.00	502600000.00	270528612.11	789038705.71	61344017038.70	66227490109.49	3046770601.34	92875682618.72	559000000.00	519374291.87	45261245373.23		328347367.06	13762259.17	1867642321.43	4657306846.90	18106097000.00	408692059.87	10305000000.00		203934183536.81	512627000000.00	1913400000.00	25119336.70	16089000000.00				933850611.87		926919975.15	1887070112.58
1/1/1995	26000000.00	202027915.99	10258210000.00		3592438000.00	536421.11	53144444.44	20963100000.00	270900000.00	14695000.00	53111272991.85	57642463040.79	637199000.00	175920000.00	4112766275.88	3173108781.26	238881000.00	4803200000.00	175848536665.37	142870000.00	419915177.78	55939000.00	103311810.51	1100700000.00	2142087153.85	46506282414.00	5358749599.26	276470870.87	105645657.40	8943320.61		1630309104.26	192202730328.67	170891052.79	317078030.88	16024200000.00	173750000000.00	1997299533.22	148780000000.00	10125800000.00	11315399.32	1562900000.00	1172597106.65		3475900000.00	3734961192.42	4517252000.00	1229105811.88	21686107876.54		51478093351.82	13583088.10	45097037.04	769640000.00	4307200000.00	3434700000.00	1652061000.00	85511638.99	1663162177.19	422525288.92				543763067.87	39573042714.30	286737922059.11	194406665.54	471229683.92	2713421358.70	16355783.15	155199297.00	523802123337.15	1725953760.74		11025267360.38	363654078.00	21748148.15	157430213.29		1990800000.00		702000000.00	44303595.26	467476176.67	110290000.00	1220200000.00	12802312509.45	1804023831.03	30629983278.63	45417000000.00	18360000000.00		44635099577.97	19046100000.00	233998146974.29	1426963596.36	443115670473.38	1769467287.21	5250200000.00	1878547980.12		124985000000.00	12784986685.16	408938000.00	311000000.00	1304982989.03	655769246.58	160146786.41		7705701385.60	2039250000.00	7750282583.26	1204050000.00	368878643.89	405283741.09	73913823693.98	49590000.00	441752369.75	1914258058.43	222682730.21	1538084990.39	79541600000.00	739020000.00	473300000.00			6881285135.07	168000000.00	851207422.49	1409396250.71		340557128.80	196275810423.11		13387675602.72	465976215.00	288090661.09	12342000000.00	41991929907.35	6068140560.50	7991572720.22	625155000.00		2653473002.09	919200000.00	5491415052.00	17501829402.92	22895000000.00	23206479794.11	3651000000.00		7910000000.00	82913000000.00	51886358.35				8812701.15	5100000.00	49973333333.33	993291723.01		53234214.80	42282514.63	118267605247.62	8595004829.80	8316409000.00	168369836.14	27853074211.03	91045560210.80	3797794245.69	19000000.00	124222222.22	42660000.00	555600000.00	476590672.35	866366568.22	79801439771.48	78039881591.36	3563474387.53	111563495182.88	779000000.00	681807967.61	56439366997.54		378251058.66	14072672.32	2454325110.77	5475288402.36	21599300000.00	460739232.33	13128000000.00		241976342702.47	584743000000.00	2106000000.00	28296583.47	18457000000.00				1945041223.72		1039952629.99	2120983839.32
1/1/1996		207432196.79	13250000000.00		4922177020.00	1586439.63	37733333.33	23810700000.00	290300000.00	12453700.00	60300461907.25	57817970598.73	631245500.00	180020000.00	4700266360.67	3297230578.11	280621000.00	5651500000.00	175355585739.03	153550000.00	654282885.18	67746000.00	100295843.29	1137100000.00	2536498222.37	47746728158.00	6602185178.38	232709284.44	39880922.72	12575149.01		1606111028.66	201640764768.34	146808021.14	281984780.96	16626800000.00	180750000000.00	1995757180.16	151048000000.00	10586990000.00		1546600000.00	1345121163.11		3758400000.00	4279326752.16	4643485000.00	1395460693.90	21915641521.31		51479923930.86	13723758.03	51311111.11	815250000.00	4899900000.00	3534500000.00	1788380000.00	175313408.15	1765808322.14	438229348.80				750227039.98	38434540840.15	287666996874.30		534580541.73	3183837870.02	21347993.95	203022304.70	524197588633.31	1670834194.51		11922800087.58	369124689.00	20007407.06			2056300000.00		709000000.00	28178421.05	581366078.01	90050000.00	1316000000.00	15629929632.78	1638895828.37	33105125871.09	49814000000.00	22391000000.00		48668069421.55	20610200000.00	252038829058.13	1383231359.40	410921602244.73	1816643159.38	5911000000.00	2067522453.63		129713000000.00	14888881312.44	505397000.00	322800000.00	1443285082.66	736393964.58	186910352.74		8192998834.30	2655500000.00	7210491311.04	1147440000.00	455200112.44	480660678.81	78326941878.37	59150000.00	432819759.81	1731283786.55		1801890194.58	95999700000.00	822850000.00	423000000.00			6881095658.29	217000000.00	746340972.41	1417656432.11		350822993.20	197417343296.44		14294336316.90	466355391.00	325088867.06	16153600000.00	49645050740.16	7345903875.98	9320948681.26			2514089478.89	1043500000.00	5877643778.00	20407559081.14	24440000000.00	24605430521.51	3832879120.88		8084500000.00	90563000000.00	60449725.78				10103187.80	4900000.00	60648000000.00	987973021.12		139523606.72	46820236.55	125013750510.60	8823453446.75	8312000000.00	161644048.45	29221413235.75	101995540140.44	4095125997.49	22000000.00	84333333.33	46370000.00	620300000.00	536633792.47	856247655.11	84896414336.51	76196093515.27	3999109131.40	115729812617.81	770000000.00	784294471.65	55720685951.44		440637680.39	11383919.85	2499685920.31	5516686366.12	23245000000.00	587089574.94	14401000000.00		262008677197.40	625072600000.00	2397200000.00	30205283.73	23060000000.00	7265000000.00			2674581588.58		915428429.51	2416685946.17
1/1/1997		138999391.02			4892405125.00	1592592.59	37874074.07	26430800000.00	232550000.00	24109000.00	62909823543.88	58590203940.37	781309700.00	181390000.00	4383511048.87	3778395314.81	282944000.00	7301200000.00	171880780225.86	159060000.00	417016913.22		117703476.89	1166500000.00	2841508229.20	52994340527.00	5323255801.33	232466080.90	86547208.40	14047508.32	625820000.00	1685850313.74	214413805043.48	162506385.45	286254526.82	17870177663.39	188059000000.00	2147758441.44	182792000000.00	11522400000.00		1448900000.00	1668238982.75		4334500000.00	4150123536.95	3981325000.00	1101399267.72	22746465003.06		49118575795.43	10786569.96	52394814.81	887080000.00	5264400000.00	3920601796.23	2426090000.00	495492848.69	2127348535.83	553820437.63				619698825.52	39315845175.13	289735686827.59			3024314935.15	14781524.89	244227434.20	512427483190.13	1637187957.91		5373300134.35	285208264.00	22781481.48			2390600000.00		685000000.00	48486354.33	592817660.75	212380000.00	1445700000.00	18990495313.97	1851764787.62	35008097805.12	56297000000.00	18381000000.00		53512380418.70	22502500000.00	240404337505.29	1383147069.30	420956188330.01	1834978843.44	6497000000.00	2053657002.33		136171000000.00	14224297043.10	603807000.00	359000000.00	1671626954.46	643059534.25	195217694.96		7498056127.78	3200250000.00	6999252733.09	1236810000.00	412633702.59	536810147.06	78735608411.55	69920000.00	561447996.97	1629796645.67		1592174211.01	110431300000.00	889630000.00	568500000.00			7032436855.45	222000000.00	866269844.71	1338335786.21		390087825.18	194905397433.20		14580985399.18	576704182.37	271557850.23	15207300000.00	48541546787.47	7630169147.94	8716962311.72	722775000.00		2149495434.42	1088600000.00	6824556961.33	24882034057.23	25751300000.00	23972506267.68	3855909340.66		8431100000.00	86895000000.00	86884896.28				15037388.66	5300000.00	60650666666.67	904621734.51		113249364.60	17146566.08	124985030072.85	8254342571.36	8372000000.00	156636820.29	31027158877.34	104359236275.56	4638747386.60	41000000.00	70609259.26	46180000.00	594200000.00	563792537.56	962318378.73	82946439599.08	72492514417.47	3916258351.89	121081194008.78	746000000.00	752647834.44	57344756820.35		423964623.57	9972784.67	2543101109.43	5559651757.17	26260000000.00	554757396.16	14232000000.00		281037151711.62	689182300000.00	2725700000.00	35320039.09	21624000000.00	9144000000.00			2503974399.40		1124444892.44	2391743387.27
1/1/1998		204746487.59			3453585521.00	3496296.30	36400000.00	26433600000.00	220500000.00	29101000.00	55892890128.78	62742369450.40	606150520.00	300300000.00	3270213091.53	3831268682.72	251552350.00	7069700000.00	179077911838.20	156330000.00	407490934.62		107990028.45	1103860000.00	1947892349.80	51139861545.00	4194522395.79	319149363.18	64567136.65	10431194.76	933480000.00	1670984040.56	214306768619.95	151383560.23	327421678.05	16322826210.32	174002000000.00	2141089911.23	183712000000.00	10890066800.00		1422200000.00	1367738914.92		5525600000.00	4394596493.76	4517189000.00	1061432381.23	26418428987.85		48839220755.63	12350819.54	62019629.63	748030000.00	4202900000.00	3130430932.70	2441090000.00	439000001.64	2509448557.49	560513911.58	791461000001.12			509753174.78	42962646289.14	305640761736.42		377806748.47	1915749809.94	21079477.13	191317465.36	543397008081.44	1796590675.26		5566000000.00	255289562.00	30788888.89			2562700000.00		693000000.00	26781850.11	546401454.71	320000000.00	1532800000.00	22991078240.21	2045459556.99	33436985392.10	50369000000.00	13118000000.00		64477408361.90	22993100000.00	245700429345.29	1312321369.75	387934868644.77	1793794076.16	5334100000.00	2008362832.49		132315000000.00	9553565649.05	513600000.00	369500000.00	1811121556.61	661693850.25	193634804.07		5077480310.80	3235250000.00	7922157925.89	1310680000.00	542182234.02	431176444.16	73255623091.63	74310000.00	561232314.70	1833718893.50		1645242107.90	117459600000.00	643580000.00	345200000.00			7152673798.79	230000000.00	1065220161.82	1232208727.81		416627636.80	201374171855.50	1169000000.00	12083676657.24	573169460.00	333925599.50	9854900000.00	40399142226.72	5508452571.58	8493711980.12	784111000.00		1762732210.97	2277691785.00	5756774840.00	29414235383.98	27191300000.00	24813985825.05	5030384615.38		8299600000.00	74443000000.00	60053524.05				14569729.21		38770666666.67	967706217.04		122346046.63	6651875.52	109895379104.35	10721186392.86	9048000000.00	117976720.62	26361865187.39	109228005252.18	4809116648.49	29956350.37	64014444.44	49796296.30	595750000.00	344785818.00	981076195.34	84968744476.19	75431340030.86	2889977728.29	110518250374.64	586000000.00	589184509.32	54476967130.63		420203838.16	7473664.72	2257824107.26	5737557245.98	26881000000.00	500983953.08	12637000000.00		270776240873.12	682138000000.00	2770700000.00	33776531.03	17193000000.00	9361000000.00			1318189844.10		1020926630.46	2109169531.86
1/1/1999		263675254.28			5283461000.00	2900000.00	23277696.30	23308600000.00	232200000.00	29227000.00	56079473913.71	64124309592.47	929242900.00	462300000.00	4362766168.63	3921924381.44	263800000.00	5908900000.00	178971983712.62	169617763.19	422162668.50		115850664.90	1051200000.00		48012789947.00	3963603077.43	215707199.20	54334682.97	11447074.27	1040020000.00	1600944274.26	238452641924.79	146396178.46	296402886.61	17162248433.72	173885000000.00	2199586564.44	194931000000.00	11575425998.60		808700000.00	1560015192.68		6662400000.00	4298365650.63	4302498000.00	995082995.34	26241369959.56		50399413697.99	12198896.02	55723333.33	805210000.00	4451085000.00	3559361773.24	2510000000.00	708999992.58	2381395266.40	447341748.25	865869527847.67			617203782.45	41840769942.42	299655259800.48		464866760.61	2393701604.35	11996154.50	238005614.12	542870742080.33	1895748260.70		10475067662.83		47111111.11			2493600000.00		635700000.00	51161351.97	522367118.54	334240000.00	1164400000.00	24950244795.92	2004599695.86	35666711311.98	51244000000.00	21030000000.00		71219253976.39	25794300000.00	235069878255.01	1240402076.67	419354160407.90	1831875881.52	5871600000.00	1746919989.67		143685000000.00	12164023072.76	462600000.00	310800000.00	1723082360.63	676847795.39	172394667.56		7939013600.21	2753750000.00	7761202107.90	1191270000.00	584000000.00	452710524.39	84621052631.58	63680000.00	571009413.11	1983247819.05		1588218934.78	136391100000.00	474260000.00	454200000.00			6995015963.98	263000000.00	1124587492.46	1233983065.40		522607318.01	200778251987.51	1451000000.00	13023051693.06	546090805.24	286828405.03	13855600000.00	45455035046.48	7237971438.48	8423515107.16	822114000.00		1916067850.71	2013012830.00	6087522199.00	36576289126.09	27396900000.00	25262382922.85	7213763736.26		8504700000.00	75551000000.00	60493930.15				20400592.32		50693333333.33	1027125047.22		145103500.30	6276698.16	114680262015.80	10225921920.42	8545933000.00	125537870.08	26706521400.50	109963905826.23	4594064677.87		59409629.63	49407407.41	780000000.00	350851901.01	936955380.28	84811481956.99	76122163020.72	3463697104.68	121495696441.56		543068655.77	58472839031.95		391424946.84	12348867.63	2803994056.72	5871837421.07	26587000000.00	518644093.95	11582000000.00		267750806251.01	695797200000.00	2237100000.00	25752378.33	20190000000.00	11540000000.00			2258083261.44		974825047.72	1885527354.69
1/1/2000		261479748.05			7702603000.00	4422222.22	42020410.37	26341000000.00	294200000.00	172998710.00	63870402816.31	64154669670.74	1745251900.00	575900000.00	6194414893.62	4786497446.19	272350000.00	7326400000.00	187838207478.16	218000000.00	392388870.82		127282825.59	1229500000.00	2675400000.00	55118919865.00	4809025368.57	212851711.59	50022732.88	10622694.26	1122570000.00	1833066700.21	276616707698.81	161000000.00	234172500.58	19210261166.01	201860000000.00	2538999783.21	249203000000.00	13043348504.00	14000000.00	823500000.00	2489000000.00		5849700000.00	3613884468.35	4431597000.00	951052347.22	28995556562.84		50380191339.53	31600000.00	53582601.11	966250000.00	4926626520.00	4674900000.00	2941306477.67	1097000000.00	3166467623.75	481790864.96	912210564232.85			539290208.40	45472558280.49	298704853878.50		605716093.58	2601999626.30	14999657.76	323938266.60	550113207563.08	1318198031.04		10964470526.61		78196296.30			2711200000.00		666000000.00	62221174.48	501567631.88	317670000.00	1297395269.72	28015836264.78	1891946039.36	42379311073.81	65404290000.00	28345000000.00		77068114178.72	31404200000.00	239854247597.61	1294866725.71	479295539667.71	1899153737.66	8812200000.00	1733618052.49		172272000000.00	19434699699.03	510900000.00	330310000.00	1865254706.09	714580318.42	220694836.67		10194466784.04	3548250000.00	7831113455.81	1322620000.00	823999999.01	379273569.30	98228947368.42	75870000.00	551001506.78	2442597688.22		1809973310.66	166367500000.00	471500000.00	535800000.00			7184585386.68	363962000.00	1620165303.58	1320493758.61		700312566.29	213381627190.04	2009000000.00	13878596737.32	642776167.43	283015048.73	20975000000.00	60057657748.33	11318595578.67	9028034534.98	859499000.00		2069889566.25	2200087905.00	6954909508.00	37756454848.20	31651300000.00	23264699256.83			10366500000.00	105036000000.00	53001267.58				14225567.30		77480000000.00	920081348.51		193151238.92	13033224.87	137804412492.58	11888888658.93	8732158000.00	69020615.76	29982633816.48	113324922776.13	5430165226.23	29190265.56	47008148.15	50192592.59	1806700000.00	396239857.48	914058284.48	87724151646.89	74855783276.21	19259688195.99	147776752306.73	784277800.00	663235371.27	68962496765.62		364333188.03	8904956.95	4273996205.32	5850154828.14	27774906045.00	460133716.93	14572500000.00	49835262000.00	283177832819.50	781917700000.00	2294700000.00	25966399.82	31413000000.00	14447000000.00			3796335884.41		873254172.37	1922815800.59
1/1/2001		304930839.19	19090000000.00		6379854400.00	3537037.04	19503703.70	26542700000.00	342800000.00	148853730.00	63386712122.54	66480572648.33	2314206400.00	423100000.00	5578457446.81	4825994445.80	259350000.00	7450600000.00	190326769040.40	169000000.00	371947202.05	36000000.00	137871044.35	1284770000.00	2314500000.00	58286593021.00	5115196271.74	226274150.93	38517425.76	10016200.91	1499567000.00	1749021351.04	259848808477.86	142319338.10	250809470.75	18271790806.64	189894000000.00	2299497744.52	266098000000.00	12289785010.00	17000000.00	901000000.00	2055000000.00		5021400000.00	3650012890.45	4665908000.00	975954619.56	33398816229.43		51067730334.27	32000000.00	43410876.30	794681595.32	4678436550.00	4127300000.00	2863774312.82	1735000000.00	3313836441.48	432598711.79	941687880380.94			535493707.28	42823250464.26	297797331788.83		443607672.64	2522000000.00	9999899.07	317150882.30	571358325722.26	1716000000.00		10253617430.16		59525925.93			2463600000.00		731000000.00	62888919.96	489808808.94	274290000.00	1263895947.91	30530199346.57	2021798050.73	43361107672.93	57362360000.00	25689000000.00		82997153296.26	29080900000.00	244198052466.97	1220150857.53	403241446067.61	2294137252.59	8928000000.00	1944012164.39		150415000000.00	16203379449.17	480100000.00	319510000.00	2000693621.70	1093000000.00	279625512.97		8914755693.63	4279250000.00	8200459814.96	1157510000.00	928000002.02	457884321.79	88005263157.89	75805791.21	725200647.54	1957805915.82		1627843840.00	158546800000.00	568100000.00	521400000.00		722248.00	7144090524.98	703134000.00	2358022940.15	1178741647.60		742768829.00	216141231558.37	2398000000.00	13740521172.01	589366701.74	272427707.51	17261000000.00	59215559595.08	11074122236.67	9237859036.12	910547000.00		1807685099.88	2356518656.00	7025720000.00	32161949151.38	36092200000.00	24445422848.26			11390700000.00	101884000000.00	84852227.96				15525507.13	2619000.00	67973333333.33	1002455907.18	2405887028.86	216532943.84	29006916.89	121751466392.53	12640765174.16	9252442000.00	46925347.19	29258434011.32	115154591522.66	4815775989.28	28697499.63	51159259.26	41621289.26	1698700000.00	432797017.71	1144421349.65	78207936184.36	78066429997.37	21661380846.33	122505850260.00	651564700.00	776181599.21	64918814455.70		356624169.55	6763245.22	4274753893.61	6621106959.12	31334216356.00	456592430.29	16264700000.00	48413887000.00	271281496273.25	729100400000.00	2060400000.00	19971774.46	25353000000.00	15027000000.00			3092570568.07		979581995.64	1205630478.60
1/1/2002	100000000.00	330275994.01	18700000000.00	388100000.00	7515839445.00	4362962.96	11562962.96	25649500000.00	505160000.00	128414160.00	65033173087.41	73080537689.03	2167400000.00	446200000.00	5794000000.00	4565650180.30	241500000.00	8020900000.00	215768949658.08	169000000.00	450310858.31	56000000.00	133832493.02	1298730000.00	2425000000.00	60438653035.00	5748866727.54	248441080.59	30209751.78	10540421.00	1923000000.00	1802000000.00	252393023281.02	147000000.00	185000000.00	18179800000.00	200092000000.00	2355775114.28	325596000000.00	11911018819.00	19000000.00	1131700000.00	2280000000.00		5263500000.00	5275000000.00	4903584000.00	769568390.89	38486140959.07		56303537309.61	35623000.00	46283696.67	847671550.00	5041496230.00	4686700000.00	2995038207.76	2117000000.00	3447976837.26	449318061.43	1014055093178.79		536000000.00	521157889.86	44650044679.66	310987466038.32	183000000.00	495039508.46	2409295425.00	12667036.46	345736068.20	615437574788.75	1850000000.00		10322136958.22		39063222.22		49724081.00	2473160000.00		709000000.00	54000000.00	495472855.22	280440000.00	1239774971.80	34511560653.83	2227252667.17	50372015887.24	58773830000.00	24440000000.00		87418975202.25	29347200000.00	254236109873.42	1113552270.58	416725916744.02	2769949841.49	10027000000.00	2116247155.09	3435000.00	162484400000.00	15383569818.64	487300000.00	300610000.00	2283725861.26	1238000000.00	357951444.40	176100000.00	9803000000.00	5232124735.01	8494658472.12	1115530000.00	486000000.00	404583487.72	93265026315.79	90403379.75	872652484.71	2225201018.01		1801447059.82	160681821000.00	643900000.00	524000000.00		1411459.00	7849261206.40	809812000.00	3014722934.08	1071600000.00		568166438.02	219757738179.48	1609000000.00	14028969196.46	561003679.51	279000000.00	15107000000.00	59662541645.58	11171651495.45	9913117187.61	846370000.00		1642230759.80	2328799961.00	7713900000.00	35194034868.86	41009800000.00	25575250937.94	10978104395.60		13875700000.00	107301000000.00	65592642.67				13740629.18	4956000.00	72453333333.33	1069076803.33	2943496257.07	227978877.11	48669611.30	125177100311.66	14477588029.01	10356974000.00	57585708.91	29723081759.59	123507161447.72	4699064639.17	35124914.81	49142962.96	39295582.59	1949100000.00	362595139.43	1034613681.37	82918500682.20	87358575086.10	6536363000.00	130456836036.26	736973600.00	902362276.07	68108180396.20		429372131.80	13840454.37	3882237268.98	6871276587.81	36059089029.00	481286649.05	17957100000.00	52163000000.00	278794682355.22	693103000000.00	1861000000.00	20180258.45	25890000000.00	16704000000.00			3336347422.00		925276576.95	2012000000.00
1/1/2003	144000000.00	447933772.97	24470000000.00	459500000.00	9353120800.00	4251851.85	17959259.26	29565800000.00	685600000.00	83427370.00	71546013097.84	89239696953.16	2590377500.00	424700000.00	6631649000.00	5262741286.23	249750000.00	9945600000.00	255548665778.42	205000000.00	540779709.71	52000000.00	162918033.11	1597840000.00	2810000000.00	73203222075.00	7540174459.89	320544000.00	37677855.46	12742000.00	2118000000.00	2282560206.00	272823918903.02	127471473.31	601000000.00	21664164426.33	223762000000.00	2580756372.51	438228000000.00	13079850000.00	26700000.00	1374100000.00	2677000000.00		6102200000.00	5788000000.00	6186633000.00	833548686.31	48708987954.34		65267032737.15	37249000.00	41381945.19	1064053000.00	6222692870.00	6162800000.00	3128042160.06	2801000000.00	4538921894.69	519891236.31	1187283788357.22		594000000.00	675307483.81	52503566043.12	367201356213.34	156000000.00	787638528.17	3062095664.00	7340150.49	461310038.10	751683687418.99	2324296000.00		13472497261.25		41818518.52		43230615.00	2631740000.00		609000000.00	65000000.00	513330783.41	346550000.00	1358576941.17	42531995688.33	2385366586.10	58962860925.05	64108900000.00	33750000000.00		92409329072.49	31784300000.00	299804535424.66	1179525704.13	471816251806.25	3081629760.23	13233000000.00	2411220247.31	2899000.00	193818600000.00	20711746967.01	582700000.00	335470000.00	2892760537.90	1813000000.00	475563350.00	108900000.00	14647000000.00	6970345382.35	9978886087.20	1366990000.00	856000000.00	520237738.91	99368973684.21	112523108.58	925031101.70	2467089996.91		1898095891.87	165395600000.00	789200000.00	615900000.00		1774000.00	8778327491.61	1043913000.00	2458391856.58	1262000000.00		661722903.28	264797640037.90	1161000000.00	16644782852.36	604547971.10	352000000.00	19887000000.00	68321228824.01	11668660598.18	11929958539.49	864240000.00		2212798183.81	2584532142.00	9090730000.00	36195926453.44	53536900000.00	30654042601.78	13382335164.84		17618500000.00	135929000000.00	63201557.55				14994805.92	6569000.00	93245333333.33	1262220663.32	4351055738.00	272998069.17	92251569.54	144181485835.24	21965922350.94	12766686376.25	74002488.94	36481592952.36	155994546177.74	5125154899.70	51074481.85	85269259.26	37991368.52	2542200000.00	519385901.18	1649647929.63	102407440465.92	100724006131.80	5730663000.00	143999584243.58	797170400.00	1129456992.30	80323569415.60		599406531.87	16391607.31	5177223998.67	8026874407.45	47252836302.00	563248789.93	23066800000.00	67135000000.00	306424024062.66	724770800000.00	2206025000.00	27286064.08	23990000000.00	20142000000.00			3732857000.00		980725506.23	1670000000.00
1/1/2004	305000000.00	605204989.74	32210000000.00	445600000.00	13296754179.00	5755555.56		34575700000.00	715030000.00	79648196.36	86420445779.09	111686420644.26	3615449800.00	477000000.00	7557966000.00	6614737476.40	278250000.00	13773700000.00	307695941961.33	213000000.00	564383335.73	73000000.00	221843510.45	2146050000.00	3513092000.00	96677838776.00	9931309831.14	479287000.00	46907124.33	15094000.00	2798000000.00	2378998275.00	304528368170.35	134002374.66	2191000000.00	32520315418.62	259260000000.00	2811807858.38	593326000000.00	16223460000.00	18631000.00	1849940000.00	3433000000.00	7228000.00	6301475000.00	6919000000.00	8024157000.00	1081466620.55	67193632095.54		75619885062.70	37981000.00	41388810.74	1250652100.00	7752891470.00	7682800000.00	3304608479.98	4598843000.00	5933784951.12	614843762.27	1423572502459.03		616000000.00	696282074.46	60897781865.32	422246390736.95	199000000.00	1035608359.54	3727628080.00	10020270.92	646902962.50	909236801194.22	2450000000.00		16415137676.38		32036148.15		52820553.00	2938720000.00		726000000.00	76000000.00	593050563.10	391290000.00	1640383620.18	54892377539.98	2895938878.55	76648588146.14	70767210000.00	41697000000.00		104193763616.94	38618400000.00	353435904577.97	1390229678.19	565672727071.13	3921720733.43	20603000000.00	2683990402.34	2470000.00	253846500000.00	28628686121.48	721100000.00	363340000.00	3929668850.75	2199000000.00	707999540.30	103800000.00	20410000000.00	9306863220.10	12163667589.03	1675877227.88	991613000.00	483149271.77	125744473684.21	122356198.76	976433000.00	2627108017.46		1993109477.28	189083500000.00	980200000.00	869700000.00	562000000.00	4239000.00	9925048390.59	1503861000.00	2355476513.73	2575732456.37		772144788.05	317966064659.72	521307263.00	20593273543.27	755559734.08	437000000.00	31148000000.00	82526849032.19	13341482444.73	13379030861.00	943689000.00		2555069685.96	2874456410.00	12809150000.00	39670559195.21	73791500000.00	33051353659.24	18684752747.25		23485200000.00	183207000000.00	98156358.26				10726529.52	5400000.00	125997333333.33	1508736618.39	3534678449.24	290791000.00	139871915.67	198636864434.07	27606805235.86	15878860000.00	97234798.78	46145707526.87	182107200165.31	5756903651.21	40247000.00	125298286.30	36630827.04	3777800000.00	713422575.39	1954568826.40	123297959198.16	117816213271.39	7378000000.00	173909380085.67	914923700.00	1473614575.13	96220041726.74		601324909.42	15701359.84	6517611158.03	9684889520.98	63167152820.00	758443253.99	32666100000.00	90997000000.00	348302886455.93	818815600000.00	2930796000.00	37275000.00	33994000000.00	25984000000.00			4072487000.00		1574906124.77	1887000000.00
